排名,标题,播放量,讨论数,得分,封面链接,UP的ID,视频av号
77,【螺主任】天 真 爛 漫 機 能 【雖然五月病但是奧特曼回來了】,7918,159,17275,44524,BV1Dt4y197Ni
78,【ONeeCrew】Blackpink_how you like that练习室速翻+背面镜面版,1.3万,0,17230,17652915,BV1Zt4y197HG
79,【酒醉的蝴蝶】十六岁少女广场舞初投稿,1.4万,57,16617,401188829,BV1XT4y1J7a4
80,❤箜月❤清凉一夏+++泫雅+Bubble pop++4K体验+,6685,3,16604,3075365,BV1jK4y1s7vq
81,"""Say So""四人编舞，复古蒸汽波校园初体验:)，Doja Cat ft. Niki Minaj",9797,9,16484,619670104,BV1CZ4y1H7eH
82,【竖屏版】❀苏幕遮❀防蚊子叮左右横跳也要保持优雅【照月鱼】,4323,9,16341,348470,BV1qK4y147zD
83,【咬人猫X露露】今天不上班！跳猛男版！新 宝 岛！,1.4万,27,16330,116683,BV1pJ411P7zm
84,NATURE 白旗袍舞蹈版MV公开《Girls》,8978,13,16272,48664831,BV1Bg4y1v7ky
85,【Fofo酱】在鼓上即兴跳舞《惊鸿一面》-强行飞天,1.2万,4,16260,89037,BV17J411h7WM
86,【不齐舞团】最新舞蹈合集，让你一次看过瘾！,1.3万,77,16076,267685040,BV12K4y1478Y
87,【富婆七奈】醒醒上课啦！你的老师～成人礼-Nine Muses,9542,10,15613,397044296,BV1iC4y1s7Ly
88,《乘风破浪的姐姐》主题曲【无价之姐】舞蹈教学（超详细）,7951,3,15484,297231838,BV1Xf4y1y7Bz
89,【线条君】爆肝700+帧的 Thumbs Up，凭我这个腿长可以排在舞蹈区第几名？,1.2万,15,15381,115224,BV15i4y1V7Fq
90,创造营2020 | 第三次公演舞台《怪女孩》原版编舞Demo，暗黑哥特风舞蹈，炸到令人头皮发麻！,9523,19,14966,576011307,BV1fA411v7jF
91,毛妹与摩托车斗舞,1.0万,3,14922,62050393,BV1sD4y1Q7TK
92,【兔总裁】想做你的公主❤幻想童话IZ*ONE,1.2万,14,14909,15385187,BV1U5411W7LN
93,非常漂亮的小姐姐跳广场舞,1.2万,6,14875,482491011,BV1E5411Y7qv
94,【全盛舞蹈工作室】传闻中的陈芊芊♥《月夜》中国风爵士编舞MV甜腻来袭,8146,62,14547,41683,BV1Cg4y1v73C
95,广 场 舞 大 妈 大 闹 B 站,1.2万,29,14471,23085689,BV1FK4y147N9
96,痛  苦  面  具,1.3万,9,14421,250658544,BV1st4y1y75E
97,【小诺】真 爱 杀 宝 贝 ！,1.2万,10,14387,450112114,BV1QV411R7ri
98,【MTY舞蹈室Eunbi】BLACKPINK - How You Like That【镜面从1:14～】【舞蹈翻跳】,8134,16,14365,396812396,BV1rA411i7Ck
99,【SUNMI_宣美】又跳了《nobody》《24小时都不够》，你们喜欢吗,1.2万,33,14293,544368017,BV1Wv411B7Eh
100,【4K】重庆大学毕业生版《YES! OK! 》青春有你之毕业纪念视频 外国语学院的研究生小姐姐带来的舞蹈！,1.3万,43,14076,233659791,BV1Ut4y1X7vY
