视频bv号,up主,投币数,播放数,综合得分,视频标题,视频弹幕数,原创
BV1n54y1D7UC,静梦の蔷薇,46659,1742479,1593594,终究还是一个人扛下所有,5546,原创
BV1Vv411B7k4,撸大师-木源,70771,1318748,1589193,这才叫 回 味 童 年,4506,原创
BV125411W7sb,皮蜀黍呀,15135,886019,1588464,手机丢了第一件事绝不是报警,849,原创
BV1gt4y1y7Ja,小缸和阿灿,143980,1200427,1586506,蛋黄派妙不出来了？！,20440,原创
BV1qp4y1Q76Q,LYX_WS,14156,1731550,1586016,东北姐妹帮闺蜜出气，大骂闺蜜出轨老公，都不带重样的,2700,转载
BV1vf4y1y7w1,我是上雅,5891,386050,1582870,【十分钟快速瘦小腿】解决小腿粗状，小腿燃脂运动+拉伸+体态矫正，轻松摆脱肌肉腿|萝卜腿|浮肿腿|脂肪腿,853,原创
BV1X5411W75E,黑猫厨房,83630,2018011,1567624,你尽管点赞！物理老师那边我去解释！,12853,原创
BV1xT4y1J78v,狂阿弥_,124185,1382068,1567116,当了4年UP主，我结婚了！,27348,原创
BV1vz411i73z,洪某人i,39979,1124782,1565756,“考试洲”,3085,原创
BV15i4y1x7eK,nice鸭鸭乐,6766,3537352,1556135,果然眼镜最骚,369,转载
BV1ZV411r7gr,镍_,56168,2055458,1547642,当你用GTA的方式来打开校园生活,5047,原创
BV1g5411W7ct,天空中的污云,2600,4106693,1540998,一个老鼠进去教室后，老鼠都快被吓死了,2234,转载
BV1sz4y197kj,长得像美食博主的女人,15636,693089,1538773,好吃到舔盘的鸡蛋酱拌面！连吃3碗不过瘾.电饭锅蜜汁烧鸡,1154,原创
BV1hT4y157RS,狼仔酱,14616,1845346,1525818,东北小伙怒怼地铁道德绑架大爷    警告：看完会引起极度舒适,1597,转载
BV1Ca4y1Y7XJ,李子柒,120500,1902339,1524387,【油菜的一生】最是难忘菜籽香，新榨的菜籽油做啥都好吃呀,27088,原创
BV1op4y1D7dJ,孰可司,73999,2033436,1508416,模仿六大平台吃炸鸡，味儿太冲了,16297,原创
BV1bK411n7BG,我是怪异君,89341,1250196,1494558,【怪异君】与女仆争风吃醋，泡芙喵对怪异君大打出手！,18846,原创
BV1Pg4y1q7Qf,卡佈奇か诺,27369,1863061,1483817,女朋友的这些话是如何做到全国统一的？,6672,原创
BV1RK4y1x7K8,东尼ookii,62830,2081328,1461138,再说一遍！ 吃饭 慎 入！,68974,原创
BV1Cg4y187uN,南星大叔,12502,539905,1456407,【超燃励志】油管3000万播放——《没有借口》NO EXCUSES！每天一遍，防止颓废！,1826,转载
BV1Ka4y1Y7Li,贤宝宝Baby,79675,1753725,1442544,小伙花7个小时用拼图做出了个球？还可以用来打保龄球,15881,原创
BV1y54y1B797,绍兴青年,8928,2167063,1437770,当杠精去面试会怎么样，面试官都被气笑了……,1308,转载
BV1nz411i7Ea,瑄江安泰,7854,1599233,1426737,习惯戴围脖了，所以无论放什么都往前伸头的猫咪（啊啊啊啊啊啊啊啊太萌了阿伟死了）,737,转载
BV1Rt4y1X79C,我的样子平平无奇,103937,1121467,1418166,吃了两星期豆腐，废了几十斤豆子，豆腐脑终于可以出摊了~【街头美食在家做】,15321,原创
BV1mk4y1B7YE,二喵的饭,116181,1444982,1406996,犯规！！一人独享一箩筐脆皮炸肋排究竟有多愉悦？？,4172,原创
