视频bv号,up主,投币数,播放数,综合得分,视频标题,视频弹幕数,原创
BV1JD4y1Q73z,目野子,39015,355434,1084998,【新海诚式想见你】未来过去，我只想见你,12466,原创
BV1Qz411b7F6,努力の巳宝宝,31427,414683,1079885,恭喜你发现宝藏,1388,原创
BV1gK4y187oW,Baka恶魔,31476,387654,1074321,“这份爱 过于沉重”,1188,原创
BV1Yf4y1y7ZS,在下老酷,13245,1126830,1071028,大威天龙JOJO版,1352,原创
BV1WZ4y1W7iy,蓝格雷,32296,776746,1055687,我愿称之为最强！2020年7月新番导视,11126,原创
BV1H5411W7hi,杨杨不得,18449,1901336,1048634,期 末 线 上 考 试 现 状,7501,原创
BV1M7411V79p,岚fl,21107,438209,1043914,今年的22娘杀伤力更强,2035,原创
BV13g4y1q7Rd,失心瘋-,33991,568509,1031434,【火影忍者】带好护额！前方高能！这是来自火影忍者的视觉冲击！！！,2444,原创
BV1J7411R7nV,傾梅z,18953,702202,1029876,青梅竹马，终究抵不过门当户对。,1657,原创
BV1Ap4y1Q71M,侯爵kun,35358,482646,1028930,《火影忍者》网络声优！为中国高考加油！！！,3075,原创
BV1p54y1Q75f,就叫开心吧v,15646,775422,1026302,“杀死那个  章鱼哥”,1233,原创
BV1AA411i77J,凉风葱叶,18608,761774,1026211,【角色替换】如果白银的爸爸真的是DIO,1477,原创
BV1SD4y1D7V6,丧气的Ray,19655,463891,1025077,𝒜𝓇𝓀𝓃𝒾𝑔𝒽𝓉𝓈𝓉𝒶𝓀𝑒𝓇【罗德岛把妹王】 【明日方舟×Helltaker】,669,原创
BV1Bt4y1C7GD,z-蝎子,34199,671535,1024063,上 流 联 盟（要素过多）,698,原创
