视频bv号,up主,投币数,播放数,综合得分,视频标题,视频弹幕数,原创
BV1Bg4y1q7Nt,西天盧来,43665,1031565,1299619,【大威天龙】腚 力 练 习 僧,2481,原创
BV1Nv411671u,惜缘、过去,37228,1699935,1283073,如果不是真的喜欢，谁愿意当舔狗？,3429,原创
BV1bW411n7fY,UP-Sings,36087,1453350,1259940,【春晚鬼畜】赵本山：我就是念诗之王！【改革春风吹满地】,13308,转载
BV1Bf4y127bg,冰绎,21375,1332521,1246538,【王雷】祖 安 卖 鱼,1112,原创
BV1fA411q73d,晓月之痕,25458,638895,1240520,你想和爹妈唠嗑吗？,1668,原创
BV1ii4y147LP,深度研究所,7725,1672182,1232461,油管上超火的特朗普的鬼畜,6680,转载
BV1Av411B7C7,小巨人猪大星,55486,758443,1136892,【DNF】你好，再见,1546,原创
BV1iZ4y1H7M9,橘晒猫,29441,755900,1130234,起飞诶飞,1063,原创
BV167411C7yL,有dio骚,24939,749239,1120678,建议改成：中 美 日 合 拍,5428,原创
BV1PC4y1p7wH,鬼会计,21071,903665,1106189,【川普】正道的光（建国的光）,6116,原创
BV14K411n7Yi,危月楼,27140,605324,1101467,"雷宝——内置""林北""王雷语音的人工智能",3061,原创
BV18z411i7Cz,还有一天就放假了,45935,608815,1085176,建 议 改 为 ：让 惊 喜 飞,2872,原创
BV1Dg4y1q7yu,竹醉十六丶,20349,1050772,1062501,【王者荣耀】诸神之战,4436,原创
BV16k4y1z7NL,一咸菊菊,33774,792510,1057771,up主把摆摊名场面们做成了一个沙雕鬼畜,1851,原创
BV1yA411b7vt,爱吃仙贝的小猪,23364,689884,1054444,【高燃泪目】没有人比我更懂无间,4979,原创
BV1ht4y1176K,一本正经的坤仔,34904,544963,1045196,战  茄 （完整版）,8607,原创
BV1s4411i7L1,一只甜柠檬呀,7808,1218889,1033878,油管上一个亿的特朗普的鬼畜，xswl。,10604,转载
BV19t4y1X7jD,暂离二度,25380,515394,1011668,吉良吉影看上了藤原书记的手？——神奇联动系列,1830,原创
BV1tg4y1i79v,三木刃,20684,714840,1009901,爆笑虫子2,2356,原创
BV12C4y1H7i3,AB鲜,23522,650295,994788,希 望 家 人 没 事 儿,2421,原创
BV1RT4y1u7HM,淞柑由纪,14251,906832,968612,建议改成：取 消 后 摇,1260,原创
