排名,标题,播放量,讨论数,得分
69,粉红色的性感～【Babe】【泫雅】【伢伢】【韩舞翻跳】,10.0万,45,155169
70,【慕】Despacito,5.8万,166,150228
71,【晓丹】炫彩翻跳-IZONE新曲幻想童话,5.8万,187,148683
72,BLACKPINK最新回归曲(How You Like That)欧尼实力舞蹈Cover,10.1万,299,146496
73,【阿羊】AOA-bing bing◈竖屏离你更近,3.7万,30,145668
74,【卿斗酱】竖屏❤️天道好轮回，净土饶过谁❤️极乐净土❤️文艺复兴,5.6万,98,144754
75,【王承渲】20181220 LATATA - (G)I-DLE  Dance Cover.,13.5万,200,138563
76,【SUNMI_宣美】又跳了《nobody》《24小时都不够》，你们喜欢吗,11.0万,363,137194
77,EVERGLOW翻跳《Feel Special - Twice》,11.9万,454,136293
78,shake it❤️夏日肉抖抖【沛瑶】,5.6万,60,135683
79,【頎三73】囍 ❁于黑夜出嫁 做你的新娘❁,5.7万,163,134693
80,【富婆七奈】醒醒上课啦！你的老师～成人礼-Nine Muses,8.2万,88,132767
81,【褶褶x坎蒂】原创编舞★抚摸抚摸/なでなで,4.9万,120,130894
82,【高度还原】于是伊井野弥子跳起了书记舞丨今天不开门丨新人宅舞初投稿丨一米五小短腿丨Cosplay丨表情废丨石弥冲冲冲（小声）,8.9万,167,130656
83,减肥也要听BTS！ 坚持每天15分钟BTS有氧减肥健身操 让你瘦成一道闪电(So What/Boy With Luv/Dionysus/DOPE),5.6万,100,129801
84,【咬人猫X露露】今天不上班！跳猛男版！新 宝 岛！,11.0万,101,129470
85,『初投稿』要和双马尾女仆一起  ❤️恋爱循环❤️吗 文艺复兴啦！,5.9万,58,126574
86,你爱大海，我爱过你♥竖屏极致体验-so crazy,3.6万,36,118139
87,【小肖子】一人成团翻跳BLACKPINK舞蹈合集,8.3万,101,114319
88,【跳跳舞蹈教学】青春有你2主题曲《YES！OK！》舞蹈教学，全网最快完整版教学【YES!OK! 一起绽放】,6.0万,119,114121
89,CL唱的《不奉陪》demo很好听，所以编舞一支,6.9万,44,112507
90,【Lisa Rhee】How You Like That翻跳,5.6万,204,111189
91,全b站最沙雕 爱 杀 宝 贝 真羞耻妈见打系列又疯了一个 超还原倒立踢腿(๑´∀`๑)人甜舞憨 硬核防止抑郁(´▽｀),8.3万,196,110484
92,更新竖屏.【清晨】是你的黑丝小猫吗~❤猫步轻俏(Like a Cat),3.3万,125,109231
93,【小伊妍】夏日摇摆 Shake it！牛仔热裤抖抖抖起来～,4.0万,61,107859
94,黑猫和白猫~总有一个你喜欢❤猫步轻俏 AOA 【生日作】【NeKo】6/23,3.3万,310,106981
95,草莓甜心学生【白金DISCO】芭比全糖啊！完整版萌到不行！,5.7万,82,106078
96,【全盛舞蹈工作室】清凉来袭《烟雨行舟》唯美中国风编舞MV,5.5万,218,105995
97,【美豚】Dumhdurum-Apink❤10cm细高跟翻跳,3.0万,62,104813
98,【麻衣】浪人琵琶 竖屏旗袍更动人,3.4万,42,104557
99,awsl，超可爱毛妹书记舞,5.9万,46,102579
100,Red Velvet IRENE最新练习室公开！《Don’t -Start Now》200626 编舞老师Ins更新,6.3万,247,101782
